id,uid,slug,abbreviation,displayName,shortDisplayName,name,nickname,location,color,alternateColor,isActive,isAllStar,logos,links
29,s:1~l:10~t:29,arizona-diamondbacks,ARI,Arizona Diamondbacks,Diamondbacks,Diamondbacks,Arizona,Arizona,aa182c,000000,True,False,"[{'href': 'https://a.espncdn.com/i/teamlogos/mlb/500/ari.png', 'alt': '', 'rel': ['full', 'default'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/i/teamlogos/mlb/500-dark/ari.png', 'alt': '', 'rel': ['full', 'dark'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/i/teamlogos/mlb/500/scoreboard/ari.png', 'alt': '', 'rel': ['full', 'scoreboard'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/i/teamlogos/mlb/500-dark/scoreboard/ari.png', 'alt': '', 'rel': ['full', 'scoreboard', 'dark'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/43e14a76-ff66-49ed-24fc-2835932f99dd/logos/primary_logo_on_white_color.png', 'alt': '', 'rel': ['full', 'primary_logo_on_white_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/43e14a76-ff66-49ed-24fc-2835932f99dd/logos/primary_logo_on_black_color.png', 'alt': '', 'rel': ['full', 'primary_logo_on_black_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/43e14a76-ff66-49ed-24fc-2835932f99dd/logos/primary_logo_on_primary_color.png', 'alt': '', 'rel': ['full', 'primary_logo_on_primary_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/43e14a76-ff66-49ed-24fc-2835932f99dd/logos/primary_logo_on_secondary_color.png', 'alt': '', 'rel': ['full', 'primary_logo_on_secondary_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/43e14a76-ff66-49ed-24fc-2835932f99dd/logos/secondary_logo_on_white_color.png', 'alt': '', 'rel': ['full', 'secondary_logo_on_white_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/43e14a76-ff66-49ed-24fc-2835932f99dd/logos/secondary_logo_on_black_color.png', 'alt': '', 'rel': ['full', 'secondary_logo_on_black_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/43e14a76-ff66-49ed-24fc-2835932f99dd/logos/secondary_logo_on_primary_color.png', 'alt': '', 'rel': ['full', 'secondary_logo_on_primary_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/43e14a76-ff66-49ed-24fc-2835932f99dd/logos/secondary_logo_on_secondary_color.png', 'alt': '', 'rel': ['full', 'secondary_logo_on_secondary_color'], 'width': 500, 'height': 500}]","[{'language': 'en-US', 'rel': ['clubhouse', 'desktop', 'team'], 'href': 'https://www.espn.com/mlb/team/_/name/ari/arizona-diamondbacks', 'text': 'Clubhouse', 'shortText': 'Clubhouse', 'isExternal': False, 'isPremium': False, 'isHidden': False}, {'language': 'en-US', 'rel': ['roster', 'desktop', 'team'], 'href': 'https://www.espn.com/mlb/team/roster/_/name/ari/arizona-diamondbacks', 'text': 'Roster', 'shortText': 'Roster', 'isExternal': False, 'isPremium': False, 'isHidden': False}, {'language': 'en-US', 'rel': ['stats', 'desktop', 'team'], 'href': 'https://www.espn.com/mlb/team/stats/_/name/ari/arizona-diamondbacks', 'text': 'Statistics', 'shortText': 'Statistics', 'isExternal': False, 'isPremium': False, 'isHidden': False}, {'language': 'en-US', 'rel': ['schedule', 'desktop', 'team'], 'href': 'https://www.espn.com/mlb/team/schedule/_/name/ari', 'text': 'Schedule', 'shortText': 'Schedule', 'isExternal': False, 'isPremium': False, 'isHidden': False}, {'language': 'en-US', 'rel': ['tickets', 'desktop', 'team'], 'href': 'https://www.vividseats.com/arizona-diamondbacks-tickets--sports-mlb-baseball/performer/41?wsUser=717', 'text': 'Tickets', 'shortText': 'Tickets', 'isExternal': True, 'isPremium': False, 'isHidden': False}, {'language': 'en-US', 'rel': ['depthchart', 'desktop', 'team'], 'href': 'https://www.espn.com/mlb/team/depth/_/name/ari', 'text': 'Depth Chart', 'shortText': 'Depth Chart', 'isExternal': False, 'isPremium': False, 'isHidden': False}]"
15,s:1~l:10~t:15,atlanta-braves,ATL,Atlanta Braves,Braves,Braves,Atlanta,Atlanta,0c2340,ba0c2f,True,False,"[{'href': 'https://a.espncdn.com/i/teamlogos/mlb/500/atl.png', 'alt': '', 'rel': ['full', 'default'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/i/teamlogos/mlb/500-dark/atl.png', 'alt': '', 'rel': ['full', 'dark'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/i/teamlogos/mlb/500/scoreboard/atl.png', 'alt': '', 'rel': ['full', 'scoreboard'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/i/teamlogos/mlb/500-dark/scoreboard/atl.png', 'alt': '', 'rel': ['full', 'scoreboard', 'dark'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/122673a3-bf06-4432-6950-b8a32e52ac2e/logos/primary_logo_on_white_color.png', 'alt': '', 'rel': ['full', 'primary_logo_on_white_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/122673a3-bf06-4432-6950-b8a32e52ac2e/logos/primary_logo_on_black_color.png', 'alt': '', 'rel': ['full', 'primary_logo_on_black_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/122673a3-bf06-4432-6950-b8a32e52ac2e/logos/primary_logo_on_primary_color.png', 'alt': '', 'rel': ['full', 'primary_logo_on_primary_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/122673a3-bf06-4432-6950-b8a32e52ac2e/logos/primary_logo_on_secondary_color.png', 'alt': '', 'rel': ['full', 'primary_logo_on_secondary_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/122673a3-bf06-4432-6950-b8a32e52ac2e/logos/secondary_logo_on_white_color.png', 'alt': '', 'rel': ['full', 'secondary_logo_on_white_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/122673a3-bf06-4432-6950-b8a32e52ac2e/logos/secondary_logo_on_black_color.png', 'alt': '', 'rel': ['full', 'secondary_logo_on_black_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/122673a3-bf06-4432-6950-b8a32e52ac2e/logos/secondary_logo_on_primary_color.png', 'alt': '', 'rel': ['full', 'secondary_logo_on_primary_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/122673a3-bf06-4432-6950-b8a32e52ac2e/logos/secondary_logo_on_secondary_color.png', 'alt': '', 'rel': ['full', 'secondary_logo_on_secondary_color'], 'width': 500, 'height': 500}]","[{'language': 'en-US', 'rel': ['clubhouse', 'desktop', 'team'], 'href': 'https://www.espn.com/mlb/team/_/name/atl/atlanta-braves', 'text': 'Clubhouse', 'shortText': 'Clubhouse', 'isExternal': False, 'isPremium': False, 'isHidden': False}, {'language': 'en-US', 'rel': ['roster', 'desktop', 'team'], 'href': 'https://www.espn.com/mlb/team/roster/_/name/atl/atlanta-braves', 'text': 'Roster', 'shortText': 'Roster', 'isExternal': False, 'isPremium': False, 'isHidden': False}, {'language': 'en-US', 'rel': ['stats', 'desktop', 'team'], 'href': 'https://www.espn.com/mlb/team/stats/_/name/atl/atlanta-braves', 'text': 'Statistics', 'shortText': 'Statistics', 'isExternal': False, 'isPremium': False, 'isHidden': False}, {'language': 'en-US', 'rel': ['schedule', 'desktop', 'team'], 'href': 'https://www.espn.com/mlb/team/schedule/_/name/atl', 'text': 'Schedule', 'shortText': 'Schedule', 'isExternal': False, 'isPremium': False, 'isHidden': False}, {'language': 'en-US', 'rel': ['tickets', 'desktop', 'team'], 'href': 'https://www.vividseats.com/atlanta-braves-tickets--sports-mlb-baseball/performer/50?wsUser=717', 'text': 'Tickets', 'shortText': 'Tickets', 'isExternal': True, 'isPremium': False, 'isHidden': False}, {'language': 'en-US', 'rel': ['depthchart', 'desktop', 'team'], 'href': 'https://www.espn.com/mlb/team/depth/_/name/atl', 'text': 'Depth Chart', 'shortText': 'Depth Chart', 'isExternal': False, 'isPremium': False, 'isHidden': False}]"
1,s:1~l:10~t:1,baltimore-orioles,BAL,Baltimore Orioles,Orioles,Orioles,Baltimore,Baltimore,df4601,000000,True,False,"[{'href': 'https://a.espncdn.com/i/teamlogos/mlb/500/bal.png', 'alt': '', 'rel': ['full', 'default'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/i/teamlogos/mlb/500-dark/bal.png', 'alt': '', 'rel': ['full', 'dark'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/i/teamlogos/mlb/500/scoreboard/bal.png', 'alt': '', 'rel': ['full', 'scoreboard'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/i/teamlogos/mlb/500-dark/scoreboard/bal.png', 'alt': '', 'rel': ['full', 'scoreboard', 'dark'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/9ca473b8-e73e-a33d-8ea0-b4d160be4be7/logos/primary_logo_on_white_color.png', 'alt': '', 'rel': ['full', 'primary_logo_on_white_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/9ca473b8-e73e-a33d-8ea0-b4d160be4be7/logos/primary_logo_on_black_color.png', 'alt': '', 'rel': ['full', 'primary_logo_on_black_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/9ca473b8-e73e-a33d-8ea0-b4d160be4be7/logos/primary_logo_on_primary_color.png', 'alt': '', 'rel': ['full', 'primary_logo_on_primary_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/9ca473b8-e73e-a33d-8ea0-b4d160be4be7/logos/primary_logo_on_secondary_color.png', 'alt': '', 'rel': ['full', 'primary_logo_on_secondary_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/9ca473b8-e73e-a33d-8ea0-b4d160be4be7/logos/secondary_logo_on_white_color.png', 'alt': '', 'rel': ['full', 'secondary_logo_on_white_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/9ca473b8-e73e-a33d-8ea0-b4d160be4be7/logos/secondary_logo_on_black_color.png', 'alt': '', 'rel': ['full', 'secondary_logo_on_black_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/9ca473b8-e73e-a33d-8ea0-b4d160be4be7/logos/secondary_logo_on_primary_color.png', 'alt': '', 'rel': ['full', 'secondary_logo_on_primary_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/9ca473b8-e73e-a33d-8ea0-b4d160be4be7/logos/secondary_logo_on_secondary_color.png', 'alt': '', 'rel': ['full', 'secondary_logo_on_secondary_color'], 'width': 500, 'height': 500}]","[{'language': 'en-US', 'rel': ['clubhouse', 'desktop', 'team'], 'href': 'https://www.espn.com/mlb/team/_/name/bal/baltimore-orioles', 'text': 'Clubhouse', 'shortText': 'Clubhouse', 'isExternal': False, 'isPremium': False, 'isHidden': False}, {'language': 'en-US', 'rel': ['roster', 'desktop', 'team'], 'href': 'https://www.espn.com/mlb/team/roster/_/name/bal/baltimore-orioles', 'text': 'Roster', 'shortText': 'Roster', 'isExternal': False, 'isPremium': False, 'isHidden': False}, {'language': 'en-US', 'rel': ['stats', 'desktop', 'team'], 'href': 'https://www.espn.com/mlb/team/stats/_/name/bal/baltimore-orioles', 'text': 'Statistics', 'shortText': 'Statistics', 'isExternal': False, 'isPremium': False, 'isHidden': False}, {'language': 'en-US', 'rel': ['schedule', 'desktop', 'team'], 'href': 'https://www.espn.com/mlb/team/schedule/_/name/bal', 'text': 'Schedule', 'shortText': 'Schedule', 'isExternal': False, 'isPremium': False, 'isHidden': False}, {'language': 'en-US', 'rel': ['tickets', 'desktop', 'team'], 'href': 'https://www.vividseats.com/baltimore-orioles-tickets--sports-mlb-baseball/performer/59?wsUser=717', 'text': 'Tickets', 'shortText': 'Tickets', 'isExternal': True, 'isPremium': False, 'isHidden': False}, {'language': 'en-US', 'rel': ['depthchart', 'desktop', 'team'], 'href': 'https://www.espn.com/mlb/team/depth/_/name/bal', 'text': 'Depth Chart', 'shortText': 'Depth Chart', 'isExternal': False, 'isPremium': False, 'isHidden': False}]"
2,s:1~l:10~t:2,boston-red-sox,BOS,Boston Red Sox,Red Sox,Red Sox,Boston,Boston,0d2b56,bd3039,True,False,"[{'href': 'https://a.espncdn.com/i/teamlogos/mlb/500/bos.png', 'alt': '', 'rel': ['full', 'default'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/i/teamlogos/mlb/500-dark/bos.png', 'alt': '', 'rel': ['full', 'dark'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/i/teamlogos/mlb/500/scoreboard/bos.png', 'alt': '', 'rel': ['full', 'scoreboard'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/i/teamlogos/mlb/500-dark/scoreboard/bos.png', 'alt': '', 'rel': ['full', 'scoreboard', 'dark'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/c6df06f6-785d-3900-4935-5fd13742e2ee/logos/primary_logo_on_white_color.png', 'alt': '', 'rel': ['full', 'primary_logo_on_white_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/c6df06f6-785d-3900-4935-5fd13742e2ee/logos/primary_logo_on_black_color.png', 'alt': '', 'rel': ['full', 'primary_logo_on_black_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/c6df06f6-785d-3900-4935-5fd13742e2ee/logos/primary_logo_on_primary_color.png', 'alt': '', 'rel': ['full', 'primary_logo_on_primary_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/c6df06f6-785d-3900-4935-5fd13742e2ee/logos/primary_logo_on_secondary_color.png', 'alt': '', 'rel': ['full', 'primary_logo_on_secondary_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/c6df06f6-785d-3900-4935-5fd13742e2ee/logos/secondary_logo_on_white_color.png', 'alt': '', 'rel': ['full', 'secondary_logo_on_white_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/c6df06f6-785d-3900-4935-5fd13742e2ee/logos/secondary_logo_on_black_color.png', 'alt': '', 'rel': ['full', 'secondary_logo_on_black_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/c6df06f6-785d-3900-4935-5fd13742e2ee/logos/secondary_logo_on_primary_color.png', 'alt': '', 'rel': ['full', 'secondary_logo_on_primary_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/c6df06f6-785d-3900-4935-5fd13742e2ee/logos/secondary_logo_on_secondary_color.png', 'alt': '', 'rel': ['full', 'secondary_logo_on_secondary_color'], 'width': 500, 'height': 500}]","[{'language': 'en-US', 'rel': ['clubhouse', 'desktop', 'team'], 'href': 'https://www.espn.com/mlb/team/_/name/bos/boston-red-sox', 'text': 'Clubhouse', 'shortText': 'Clubhouse', 'isExternal': False, 'isPremium': False, 'isHidden': False}, {'language': 'en-US', 'rel': ['roster', 'desktop', 'team'], 'href': 'https://www.espn.com/mlb/team/roster/_/name/bos/boston-red-sox', 'text': 'Roster', 'shortText': 'Roster', 'isExternal': False, 'isPremium': False, 'isHidden': False}, {'language': 'en-US', 'rel': ['stats', 'desktop', 'team'], 'href': 'https://www.espn.com/mlb/team/stats/_/name/bos/boston-red-sox', 'text': 'Statistics', 'shortText': 'Statistics', 'isExternal': False, 'isPremium': False, 'isHidden': False}, {'language': 'en-US', 'rel': ['schedule', 'desktop', 'team'], 'href': 'https://www.espn.com/mlb/team/schedule/_/name/bos', 'text': 'Schedule', 'shortText': 'Schedule', 'isExternal': False, 'isPremium': False, 'isHidden': False}, {'language': 'en-US', 'rel': ['tickets', 'desktop', 'team'], 'href': 'https://www.vividseats.com/boston-red-sox-tickets--sports-mlb-baseball/performer/107?wsUser=717', 'text': 'Tickets', 'shortText': 'Tickets', 'isExternal': True, 'isPremium': False, 'isHidden': False}, {'language': 'en-US', 'rel': ['depthchart', 'desktop', 'team'], 'href': 'https://www.espn.com/mlb/team/depth/_/name/bos', 'text': 'Depth Chart', 'shortText': 'Depth Chart', 'isExternal': False, 'isPremium': False, 'isHidden': False}]"
16,s:1~l:10~t:16,chicago-cubs,CHC,Chicago Cubs,Cubs,Cubs,Chicago,Chicago,0e3386,cc3433,True,False,"[{'href': 'https://a.espncdn.com/i/teamlogos/mlb/500/chc.png', 'alt': '', 'rel': ['full', 'default'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/i/teamlogos/mlb/500-dark/chc.png', 'alt': '', 'rel': ['full', 'dark'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/i/teamlogos/mlb/500/scoreboard/chc.png', 'alt': '', 'rel': ['full', 'scoreboard'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/i/teamlogos/mlb/500-dark/scoreboard/chc.png', 'alt': '', 'rel': ['full', 'scoreboard', 'dark'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/5cda5067-7075-66b1-4b94-2333ab8d9807/logos/primary_logo_on_white_color.png', 'alt': '', 'rel': ['full', 'primary_logo_on_white_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/5cda5067-7075-66b1-4b94-2333ab8d9807/logos/primary_logo_on_black_color.png', 'alt': '', 'rel': ['full', 'primary_logo_on_black_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/5cda5067-7075-66b1-4b94-2333ab8d9807/logos/primary_logo_on_primary_color.png', 'alt': '', 'rel': ['full', 'primary_logo_on_primary_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/5cda5067-7075-66b1-4b94-2333ab8d9807/logos/primary_logo_on_secondary_color.png', 'alt': '', 'rel': ['full', 'primary_logo_on_secondary_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/5cda5067-7075-66b1-4b94-2333ab8d9807/logos/secondary_logo_on_white_color.png', 'alt': '', 'rel': ['full', 'secondary_logo_on_white_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/5cda5067-7075-66b1-4b94-2333ab8d9807/logos/secondary_logo_on_black_color.png', 'alt': '', 'rel': ['full', 'secondary_logo_on_black_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/5cda5067-7075-66b1-4b94-2333ab8d9807/logos/secondary_logo_on_primary_color.png', 'alt': '', 'rel': ['full', 'secondary_logo_on_primary_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/5cda5067-7075-66b1-4b94-2333ab8d9807/logos/secondary_logo_on_secondary_color.png', 'alt': '', 'rel': ['full', 'secondary_logo_on_secondary_color'], 'width': 500, 'height': 500}]","[{'language': 'en-US', 'rel': ['clubhouse', 'desktop', 'team'], 'href': 'https://www.espn.com/mlb/team/_/name/chc/chicago-cubs', 'text': 'Clubhouse', 'shortText': 'Clubhouse', 'isExternal': False, 'isPremium': False, 'isHidden': False}, {'language': 'en-US', 'rel': ['roster', 'desktop', 'team'], 'href': 'https://www.espn.com/mlb/team/roster/_/name/chc/chicago-cubs', 'text': 'Roster', 'shortText': 'Roster', 'isExternal': False, 'isPremium': False, 'isHidden': False}, {'language': 'en-US', 'rel': ['stats', 'desktop', 'team'], 'href': 'https://www.espn.com/mlb/team/stats/_/name/chc/chicago-cubs', 'text': 'Statistics', 'shortText': 'Statistics', 'isExternal': False, 'isPremium': False, 'isHidden': False}, {'language': 'en-US', 'rel': ['schedule', 'desktop', 'team'], 'href': 'https://www.espn.com/mlb/team/schedule/_/name/chc', 'text': 'Schedule', 'shortText': 'Schedule', 'isExternal': False, 'isPremium': False, 'isHidden': False}, {'language': 'en-US', 'rel': ['tickets', 'desktop', 'team'], 'href': 'https://www.vividseats.com/chicago-cubs-tickets--sports-mlb-baseball/performer/162?wsUser=717', 'text': 'Tickets', 'shortText': 'Tickets', 'isExternal': True, 'isPremium': False, 'isHidden': False}, {'language': 'en-US', 'rel': ['depthchart', 'desktop', 'team'], 'href': 'https://www.espn.com/mlb/team/depth/_/name/chc', 'text': 'Depth Chart', 'shortText': 'Depth Chart', 'isExternal': False, 'isPremium': False, 'isHidden': False}]"
4,s:1~l:10~t:4,chicago-white-sox,CHW,Chicago White Sox,White Sox,White Sox,Chicago,Chicago,000000,c4ced4,True,False,"[{'href': 'https://a.espncdn.com/i/teamlogos/mlb/500/chw.png', 'alt': '', 'rel': ['full', 'default'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/i/teamlogos/mlb/500-dark/chw.png', 'alt': '', 'rel': ['full', 'dark'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/i/teamlogos/mlb/500/scoreboard/chw.png', 'alt': '', 'rel': ['full', 'scoreboard'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/i/teamlogos/mlb/500-dark/scoreboard/chw.png', 'alt': '', 'rel': ['full', 'scoreboard', 'dark'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/8f4800c6-3c05-b3d5-8186-9750cd72a3c2/logos/primary_logo_on_white_color.png', 'alt': '', 'rel': ['full', 'primary_logo_on_white_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/8f4800c6-3c05-b3d5-8186-9750cd72a3c2/logos/primary_logo_on_black_color.png', 'alt': '', 'rel': ['full', 'primary_logo_on_black_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/8f4800c6-3c05-b3d5-8186-9750cd72a3c2/logos/primary_logo_on_primary_color.png', 'alt': '', 'rel': ['full', 'primary_logo_on_primary_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/8f4800c6-3c05-b3d5-8186-9750cd72a3c2/logos/primary_logo_on_secondary_color.png', 'alt': '', 'rel': ['full', 'primary_logo_on_secondary_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/8f4800c6-3c05-b3d5-8186-9750cd72a3c2/logos/secondary_logo_on_white_color.png', 'alt': '', 'rel': ['full', 'secondary_logo_on_white_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/8f4800c6-3c05-b3d5-8186-9750cd72a3c2/logos/secondary_logo_on_black_color.png', 'alt': '', 'rel': ['full', 'secondary_logo_on_black_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/8f4800c6-3c05-b3d5-8186-9750cd72a3c2/logos/secondary_logo_on_primary_color.png', 'alt': '', 'rel': ['full', 'secondary_logo_on_primary_color'], 'width': 500, 'height': 500}, {'href': 'https://a.espncdn.com/guid/8f4800c6-3c05-b3d5-8186-9750cd72a3c2/logos/secondary_logo_on_secondary_color.png', 'alt': '', 'rel': ['full', 'secondary_logo_on_secondary_color'], 'width': 500, 'height': 500}]","[{'language': 'en-US', 'rel': ['clubhouse', 'desktop', 'team'], 'href': 'https://www.espn.com/mlb/team/_/name/chw/chicago-white-sox', 'text': 'Clubhouse', 'shortText': 'Clubhouse', 'isExternal': False, 'isPremium': False, 'isHidden': False}, {'language': 'en-US', 'rel': ['roster', 'desktop', 'team'], 'href': 'https://www.espn.com/mlb/team/roster/_/name/chw/chicago-white-sox', 'text': 'Roster', 'shortText': 'Roster', 'isExternal': False, 'isPremium': False, 'isHidden': False}, {'language': 'en-US', 'rel': ['stats', 'desktop', 'team'], 'href': 'https://www.espn.com/mlb/team/stats/_/name/chw/chicago-white-sox', 'text': 'Statistics', 'shortText': 'Statistics', 'isExternal': False, 'isPremium': False, 'isHidden': False}, {'language': 'en-US', 'rel': ['schedule', 'desktop', 'team'], 'href': 'https://www.espn.com/mlb/team/schedule/_/name/chw', 'text': 'Schedule', 'shortText': 'Schedule', 'isExternal': False, 'isPremium': False, 'isHidden': False}, {'language': 'en-US', 'rel': ['tickets', 'desktop', 'team'], 'href': 'https://www.vividseats.com/chicago-white-sox-tickets--sports-mlb-baseball/performer/164?wsUser=717', 'text': 'Tickets', 'shortText': 'Tickets', 'isExternal': True, 'isPremium': False, 'isHidden': False}, {'language': 'en-US', 'rel': ['depthchart', 'desktop', 'team'], 'href': 'https://www.espn.com/mlb/team/depth/_/name/chw', 'text': 'Depth Chart', 'shortText': 'Depth Chart', 'isExternal': False, 'isPremium': False, 'isHidden': False}]"
