commence_time,home_team,away_team,bookmaker,market_type,name,price,point,price_normalized,point_normalized,home_team_encoded,away_team_encoded,market_type_encoded,bookmaker_encoded
2024-12-22 18:00:00+00:00,Cincinnati Bengals,Cleveland Browns,DraftKings,totals,Under,1.93,46.5,0.11455525606469,0.9242424242424243,5,4,2,5
2024-12-22 18:00:00+00:00,Cincinnati Bengals,Cleveland Browns,MyBookie.ag,h2h,Cincinnati Bengals,1.22,0.0,0.018867924528301855,0.2196969696969697,5,4,0,8
2024-12-22 18:00:00+00:00,Cincinnati Bengals,Cleveland Browns,MyBookie.ag,h2h,Cleveland Browns,4.3,0.0,0.4339622641509433,0.2196969696969697,5,4,0,8
2024-12-22 18:00:00+00:00,Cincinnati Bengals,Cleveland Browns,MyBookie.ag,spreads,Cincinnati Bengals,1.91,-9.0,0.1118598382749326,0.08333333333333334,5,4,1,8
2024-12-22 18:00:00+00:00,Cincinnati Bengals,Cleveland Browns,MyBookie.ag,spreads,Cleveland Browns,1.91,9.0,0.1118598382749326,0.3560606060606061,5,4,1,8
2024-12-22 18:00:00+00:00,Cincinnati Bengals,Cleveland Browns,MyBookie.ag,totals,Over,1.91,46.5,0.1118598382749326,0.9242424242424243,5,4,2,8
2024-12-22 18:00:00+00:00,Cincinnati Bengals,Cleveland Browns,MyBookie.ag,totals,Under,1.91,46.5,0.1118598382749326,0.9242424242424243,5,4,2,8
2024-12-22 18:00:00+00:00,Cincinnati Bengals,Cleveland Browns,LowVig.ag,h2h,Cincinnati Bengals,1.23,0.0,0.020215633423180557,0.2196969696969697,5,4,0,7
2024-12-22 18:00:00+00:00,Cincinnati Bengals,Cleveland Browns,LowVig.ag,h2h,Cleveland Browns,4.55,0.0,0.46765498652291104,0.2196969696969697,5,4,0,7
2024-12-22 18:00:00+00:00,Cincinnati Bengals,Cleveland Browns,LowVig.ag,spreads,Cincinnati Bengals,1.95,-8.5,0.1172506738544474,0.09090909090909091,5,4,1,7
2024-12-22 18:00:00+00:00,Cincinnati Bengals,Cleveland Browns,LowVig.ag,spreads,Cleveland Browns,1.95,8.5,0.1172506738544474,0.3484848484848485,5,4,1,7
