id,uid,date,name,shortName,season,competitions,status,venue,links
704430,s:600~l:700~e:704430,2024-12-16T20:00Z,West Ham United at AFC Bournemouth,WHU @ BOU,"{'year': 2024, 'type': 12654, 'slug': '2024-25-english-premier-league'}","[{'id': '704430', 'uid': 's:600~l:700~e:704430~c:704430', 'date': '2024-12-16T20:00Z', 'startDate': '2024-12-16T20:00Z', 'attendance': 11204, 'timeValid': True, 'recent': True, 'status': {'clock': 5400.0, 'displayClock': ""90'+9'"", 'period': 2, 'type': {'id': '28', 'name': 'STATUS_FULL_TIME', 'state': 'post', 'completed': True, 'description': 'Full Time', 'detail': 'FT', 'shortDetail': 'FT'}}, 'venue': {'id': '6020', 'fullName': 'Vitality Stadium', 'address': {'city': 'Bournemouth', 'country': 'England'}}, 'format': {'regulation': {'periods': 2}}, 'notes': [], 'geoBroadcasts': [{'type': {'id': '1', 'shortName': 'TV'}, 'market': {'id': '1', 'type': 'National'}, 'media': {'shortName': 'USA Net'}, 'lang': 'en', 'region': 'us'}], 'broadcasts': [{'market': 'national', 'names': ['USA Net']}], 'broadcast': '', 'competitors': [{'id': '349', 'uid': 's:600~t:349', 'type': 'team', 'order': 0, 'homeAway': 'home', 'winner': False, 'form': 'DWWWL', 'score': '1', 'records': [{'name': 'All Splits', 'type': 'total', 'summary': '7-4-5', 'abbreviation': 'Total'}], 'team': {'id': '349', 'uid': 's:600~t:349', 'abbreviation': 'BOU', 'displayName': 'AFC Bournemouth', 'shortDisplayName': 'Bournemouth', 'name': 'AFC Bournemouth', 'location': 'AFC Bournemouth', 'color': 'f42727', 'alternateColor': 'ffffff', 'isActive': True, 'logo': 'https://a.espncdn.com/i/teamlogos/soccer/500/349.png', 'links': [{'rel': ['clubhouse', 'desktop', 'team'], 'href': 'https://www.espn.com/soccer/club/_/id/349/afc-bournemouth', 'text': 'Clubhouse', 'isExternal': False, 'isPremium': False, 'isHidden': False}, {'rel': ['stats', 'desktop', 'team'], 'href': 'https://www.espn.com/soccer/team/stats/_/id/349/afc-bournemouth', 'text': 'Stats', 'isExternal': False, 'isPremium': False, 'isHidden': False}, {'rel': ['schedule', 'desktop', 'team'], 'href': 'https://www.espn.com/soccer/team/fixtures/_/id/349/afc-bournemouth', 'text': 'Fixtures', 'isExternal': False, 'isPremium': False, 'isHidden': False}, {'rel': ['squad', 'desktop', 'team'], 'href': 'https://www.espn.com/soccer/team/squad/_/id/349/afc-bournemouth', 'text': 'Squad', 'isExternal': False, 'isPremium': False, 'isHidden': False}], 'venue': {'id': '6020'}}, 'statistics': [{'name': 'appearances', 'abbreviation': 'APP', 'displayValue': '0'}, {'name': 'foulsCommitted', 'abbreviation': 'FC', 'displayValue': '6'}, {'name': 'wonCorners', 'abbreviation': 'CW', 'displayValue': '12'}, {'name': 'goalAssists', 'abbreviation': 'A', 'displayValue': '0'}, {'name': 'possessionPct', 'abbreviation': 'PP', 'displayValue': '51.4'}, {'name': 'shotAssists', 'abbreviation': 'SHAST', 'displayValue': '19'}, {'name': 'shotsOnTarget', 'abbreviation': 'ST', 'displayValue': '9'}, {'name': 'totalGoals', 'abbreviation': 'G', 'displayValue': '1'}, {'name': 'totalShots', 'abbreviation': 'SH', 'displayValue': '29'}]}, {'id': '371', 'uid': 's:600~t:371', 'type': 'team', 'order': 1, 'homeAway': 'away', 'winner': False, 'form': 'DWLLW', 'score': '1', 'records': [{'name': 'All Splits', 'type': 'total', 'summary': '5-4-7', 'abbreviation': 'Total'}], 'team': {'id': '371', 'uid': 's:600~t:371', 'abbreviation': 'WHU', 'displayName': 'West Ham United', 'shortDisplayName': 'West Ham', 'name': 'West Ham United', 'location': 'West Ham United', 'color': '7c2c3b', 'alternateColor': '000000', 'isActive': True, 'logo': 'https://a.espncdn.com/i/teamlogos/soccer/500/371.png', 'links': [{'rel': ['clubhouse', 'desktop', 'team'], 'href': 'https://www.espn.com/soccer/club/_/id/371/west-ham-united', 'text': 'Clubhouse', 'isExternal': False, 'isPremium': False, 'isHidden': False}, {'rel': ['stats', 'desktop', 'team'], 'href': 'https://www.espn.com/soccer/team/stats/_/id/371/west-ham-united', 'text': 'Stats', 'isExternal': False, 'isPremium': False, 'isHidden': False}, {'rel': ['schedule', 'desktop', 'team'], 'href': 'https://www.espn.com/soccer/team/fixtures/_/id/371/west-ham-united', 'text': 'Fixtures', 'isExternal': False, 'isPremium': False, 'isHidden': False}, {'rel': ['squad', 'desktop', 'team'], 'href': 'https://www.espn.com/soccer/team/squad/_/id/371/west-ham-united', 'text': 'Squad', 'isExternal': False, 'isPremium': False, 'isHidden': False}], 'venue': {'id': '6660'}}, 'statistics': [{'name': 'appearances', 'abbreviation': 'APP', 'displayValue': '0'}, {'name': 'foulsCommitted', 'abbreviation': 'FC', 'displayValue': '11'}, {'name': 'wonCorners', 'abbreviation': 'CW', 'displayValue': '6'}, {'name': 'goalAssists', 'abbreviation': 'A', 'displayValue': '0'}, {'name': 'possessionPct', 'abbreviation': 'PP', 'displayValue': '48.6'}, {'name': 'shotAssists', 'abbreviation': 'SHAST', 'displayValue': '14'}, {'name': 'shotsOnTarget', 'abbreviation': 'ST', 'displayValue': '3'}, {'name': 'totalGoals', 'abbreviation': 'G', 'displayValue': '1'}, {'name': 'totalShots', 'abbreviation': 'SH', 'displayValue': '16'}]}], 'details': [{'type': {'id': '94', 'text': 'Yellow Card'}, 'clock': {'value': 1376.0, 'displayValue': ""23'""}, 'team': {'id': '371'}, 'scoreValue': 0, 'scoringPlay': False, 'redCard': False, 'yellowCard': True, 'penaltyKick': False, 'ownGoal': False, 'shootout': False, 'athletesInvolved': [{'id': '235072', 'displayName': 'Carlos Soler', 'shortName': 'C Soler', 'fullName': 'Carlos Soler', 'jersey': '4', 'team': {'id': '371'}, 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'https://www.espn.com/soccer/player/_/id/235072/carlos-soler', 'isHidden': False}], 'position': 'M'}]}, {'type': {'id': '94', 'text': 'Yellow Card'}, 'clock': {'value': 3715.0, 'displayValue': ""62'""}, 'team': {'id': '371'}, 'scoreValue': 0, 'scoringPlay': False, 'redCard': False, 'yellowCard': True, 'penaltyKick': False, 'ownGoal': False, 'shootout': False, 'athletesInvolved': [{'id': '241627', 'displayName': 'Edson Álvarez', 'shortName': 'E Álvarez', 'fullName': 'Edson Álvarez', 'jersey': '19', 'team': {'id': '371'}, 'headshot': 'https://a.espncdn.com/i/headshots/soccer/players/full/241627.png', 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'https://www.espn.com/soccer/player/_/id/241627/edson-alvarez', 'isHidden': False}], 'position': 'M'}]}, {'type': {'id': '94', 'text': 'Yellow Card'}, 'clock': {'value': 3748.0, 'displayValue': ""63'""}, 'team': {'id': '371'}, 'scoreValue': 0, 'scoringPlay': False, 'redCard': False, 'yellowCard': True, 'penaltyKick': False, 'ownGoal': False, 'shootout': False}, {'type': {'id': '98', 'text': 'Penalty - Scored'}, 'clock': {'value': 5183.0, 'displayValue': ""87'""}, 'team': {'id': '371'}, 'scoreValue': 1, 'scoringPlay': True, 'redCard': False, 'yellowCard': False, 'penaltyKick': True, 'ownGoal': False, 'shootout': False, 'athletesInvolved': [{'id': '234715', 'displayName': 'Lucas Paquetá', 'shortName': 'L Paquetá', 'fullName': 'Lucas Paquetá', 'jersey': '10', 'team': {'id': '371'}, 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'https://www.espn.com/soccer/player/_/id/234715/lucas-paqueta', 'isHidden': False}], 'position': 'M'}]}, {'type': {'id': '138', 'text': 'Goal - Free-kick'}, 'clock': {'value': 5350.0, 'displayValue': ""90'""}, 'team': {'id': '349'}, 'scoreValue': 1, 'scoringPlay': True, 'redCard': False, 'yellowCard': False, 'penaltyKick': False, 'ownGoal': False, 'shootout': False, 'athletesInvolved': [{'id': '218122', 'displayName': 'Enes Ünal', 'shortName': 'E Ünal', 'fullName': 'Enes Ünal', 'jersey': '26', 'team': {'id': '349'}, 'links': [{'rel': ['playercard', 'desktop', 'athlete'], 'href': 'https://www.espn.com/soccer/player/_/id/218122/enes-unal', 'isHidden': False}], 'position': 'F'}]}], 'headlines': [{'description': ""Bournemouth's Enes Unal equalised with a stunning free-kick as the hosts earned a 1-1 draw after West Ham United's Lucas Paqueta scored a late penalty for what looked the winner in an entertaining Premier League clash on Monday."", 'type': 'Recap', 'shortLinkText': 'West Ham, Bournemouth draw after chaotic ending'}], 'wasSuspended': False, 'playByPlayAvailable': True, 'playByPlayAthletes': True}]","{'clock': 5400.0, 'displayClock': ""90'+9'"", 'period': 2, 'type': {'id': '28', 'name': 'STATUS_FULL_TIME', 'state': 'post', 'completed': True, 'description': 'Full Time', 'detail': 'FT', 'shortDetail': 'FT'}}",{'displayName': 'Vitality Stadium'},"[{'language': 'en-US', 'rel': ['summary', 'desktop', 'event'], 'href': 'https://www.espn.com/soccer/match/_/gameId/704430/west-ham-united-afc-bournemouth', 'text': 'Summary', 'shortText': 'Summary', 'isExternal': False, 'isPremium': False, 'isHidden': False}, {'language': 'en-US', 'rel': ['recap', 'desktop', 'event'], 'href': 'https://www.espn.com/soccer/report/_/gameId/704430', 'text': 'Report', 'shortText': 'Report', 'isExternal': False, 'isPremium': False, 'isHidden': False}, {'language': 'en-US', 'rel': ['stats', 'desktop', 'event'], 'href': 'https://www.espn.com/soccer/matchstats/_/gameId/704430', 'text': 'Statistics', 'shortText': 'Statistics', 'isExternal': False, 'isPremium': False, 'isHidden': False}]"
